Item Name,cat
"PACK,IV,COMBAT     ",2
"PACK,MAIN",0
"PACK,MAIN,MOLLE    ",0
"PACK,MEDICAL SUPPLY",0
"PACK,MEDICAL SUPPLY,ROLLING",0
"PACK,MEDICAL SUPPORT",0
"PACK,MEDICAL TRAUMA",0
"PACK,MEDICAL,JUMPAB",0
"PACK,MODULAR ASSAULT",0
"PACK,PATROL        ",0
"PACK,PATROL,COMBAT",2
"PACK,PATROL,MOLLE  ",0
"PACK,PERSONNEL PARACHUTE,TROOP BACK",0
"PACK,PERSONNEL PARACHUTE,TROOP CHEST",0
"PACK,PETROLATUM GAU",0
"PACK,RUCKSACK      ",0
"PACK,WAIST         ",0
PACKAGING AND PACKING BULK MATERIALS,0
"PACKAGING, PACKING BULK MATERIALS, BUNDL",0
PACKBOT 510 WITH FASTAC REMOTELY CONTROLLED VEHICLE,3
PAD ABDOMINAL      ,0
"PAD KIT,HELMET     ",0
"PAD SET,FITTING,COMBAT VEHICLE CREWMANS HELMET",2
"PAD SET,SUSPENSION SYSTEM,ACH",0
"PAD,ABDOMINAL",0
"PAD,ABSORBENT,HAZARDOUS MATERIAL",0
"PAD,ABSORBENT,LITTER SYSTEM",0
"PAD,ADVANCED COMBAT HELMET NAPE,BALLASTIC",2
"PAD,BED LINEN PROTECTIVE",0
"PAD,BOTTOM,SEAT ASS",0
"PAD,COTTON",0
"PAD,CROWN,EXPLOSIVE ORDNANCE DISPOSAL HELMET",2
"PAD,CUSHIONING",0
"PAD,ELBOW,CAMOUFLAG",2
"PAD,ELBOW,COMBAT UNIFORM",2
"PAD,ELBOW,SHOOTERS COAT",0
"PAD,ELECTRODE,DEFIBRILLATOR",0
"PAD,FLOOR POLISHING MACHINE",0
"PAD,GROUND TROOPS-PARACHUTISTS HELMET",0
"PAD,HEAT TREATMENT",0
"PAD,HELMET",0
"PAD,HELMET,ADVANCED COMBAT",2
"PAD,KNEE           ",0
"PAD,KNEE AND ELBOW ",0
"PAD,KNEE,COMBAT UNIFORM",2
"PAD,MAINTENANCE DOL",0
"PAD,MOUSE",0
"PAD,NAPE STRAP,FLYERS HELMET",0
"PAD,NECK           ",0
"PAD,NONADHERENT",0
"PAD,RECOIL",0
"PAD,SCOURING,GRIDDLE SCREEN",0
"PAD,SHOULDER,CONTACT SPORTS",0
"PAD,SHOULDER,SCALABLE,PLATE CARRIER",0
"PAD,SHOULDERED,BAG,FLYERS HELMET",0
"PAD,SLEEPING       ",0
"PAD,STRIKING SHIELD",0
"PAD,TRACK SHOE",0
"PAD,WAX APPLICATOR",0
"PAD,WRITING PAPER",0
PADDED DIVIDERS    ,0
"PADDLE ASSY,DEFIBRILLATOR,EXTERNAL",0
"PADDLE,BOAT",0
"PADDLES,DEFIBRILLATOR,EXTERNAL",0
PADLOCK,0
PADLOCK SET,0
"PADS,ELBOW         ",0
"PADS,KNEE,INDUSTRIAL",0
"PADS,TACTICAL PROTE",2
"PADS,TACTICAL PROTECTIVE,ASSAULT",2
"PAIL,UTILITY",0
PAINT AND ARTISTS BRUSHES,0
"PAINT,FACE,CAMOUFLAGE",2
"PAINT,SPRAY,HOOD   ",0
PALLET JACK,0
"PALLET,MATERIAL HANDLING",0
"PALLET,PLASTIC     ",0
"PAN AND TILT ASSEMBLY,CAMERA",0
"PAN AND TILT ASSEMBLY,THERMAL VIEWER",2
"PAN ASSEMBLY,DRAIN ",0
"PAN,BAKING AND ROASTING",0
"PAN,DRIP",0
"PAN,FRYING",0
"PAN,MESS KIT",0
"PAN,STEAM TABLE",0
"PAN,TILT           ",0
"PANEL ASSY,PASSENGE",0
PANEL MARKER,0
PANEL MEDICAL BAG  ,0
"PANEL,BODY,VEHICULAR",0
"PANEL,BULKHEAD     ",0
"PANEL,CAB SHELTER  ",0
"PANEL,CABSHELTER,RI",0
"PANEL,FAULT-FUNCTION INDICATOR,AIRCRAFT",0
"PANEL,FLOOR        ",0
"PANEL,IDENTIFICATION,COMBAT",2
"PANEL,INDICATING,LIGHT TRANSMITTING",0
"PANEL,LEGWHIPX,SP,K",0
"PANEL,MODULAR,HANGING TRAUMA",0
"PANEL,MODULAR,MEDICAL,PRIMARY CARE",0
"PANEL,MODULAR,MEDICAL,WOUND MANAGEMENT",0
"PANEL,PILOT SEAT   ",0
"PANEL,POWER DISTRIBUTION",0
"PANEL,SOUNDPROOFING",0
"PANEL,STRUCTURAL,AIRCRAFT",0
"PANEL,VEHICLE MOLLE",0
"PANT,LEV1,MR,BROWN ",0
"PANT,LEV1,XLR,BROWN",0
"PANT,LEV2,XLR,BROWN",0
"PANT,LLEV7,MR,AG   ",0
"PANT,SS,LEV5,LR,AG ",0
"PANT,SS,LEV5,MR,AG ",0
"PANT,SS,LEV5,XLR,AG",0
"PANTS,PFU          ",0
"PANTS,PHYSICAL FITN",0
"PANTS,PHYSICAL FITNESS",0
PAPER AND PAPERBOARD,0
PAPER SHREDDER     ,0
"PAPER,ABRASIVE",0
"PAPER,ALL WEATHER COPIER",0
"PAPER,BOND",0
"PAPER,CHEMICAL AGENT DETECTOR",0
"PAPER,COPYING,XEROGRAPHIC PROCESS",0
"PAPER,ELECTROCARDIOGRAPH RECORDING",0
"PAPER,KRAFT,TREATED",0
"PAPER,KRAFT,UNTREATED",0
"PAPER,LENS",0
"PAPER,PHOTO,INKJET ",0
"PAPER,TOILET",0
"PAPER,XEROGRAPHIC  ",0
"PAPERBOARD,WRAPPING AND CUSHIONING",0
"PARACHUTE,CARGO",0
"PARACHUTE,CARGO EXTRACTION",0
"PARACHUTE,HIGH-VELOCITY",0
"PARACHUTE,PERSONNEL,TROOP BACK",0
"PARACHUTE,RESERVE,PERSONNEL,TROOP CHEST",0
"PARKA, WET WEATHER (BDU)",0
"PARKA,CAMOUFLAGE",2
"PARKA,COLD WEATHER",0
"PARKA,EXTREME COLD WEATHER",0
"PARKA,NIGHT CAMOUFLAGE",2
"PARKA,SNOW CAMOUFLAGE",2
"PARKA,WET WEATHER",0
"PARTS CLEANING CAN,SAFETY,BENCH",0
"PARTS KIT,ADVANCED COMBAT HELMET",2
"PARTS KIT,AIR CONDITIONER",0
"PARTS KIT,AMMO RACK",0
"PARTS KIT,ARMOR PLATE",2
"PARTS KIT,BALL JOINT",0
"PARTS KIT,BALLISTIC SEAT",2
"PARTS KIT,BATTERY",0
"PARTS KIT,BRAKE ADJUSTER",0
"PARTS KIT,COMPRESSOR",0
"PARTS KIT,DIESEL ENGINE",0
"PARTS KIT,DOOR,VEHICULAR",0
"PARTS KIT,ELECTRONIC EQUIPMENT",0
"PARTS KIT,ENGINE GENERATOR",0
"PARTS KIT,EXPLOSIVE ORDNANCE DISPOSAL",2
"PARTS KIT,FIBER OPTIC",0
"PARTS KIT,FIRE EXTINGUISHER",0
"PARTS KIT,FRAG 5,DO",0
"PARTS KIT,FRAG2    ",0
"PARTS KIT,GEARBOX",0
"PARTS KIT,GUN",2
"PARTS KIT,HELICOPTER ROTOR",0
"PARTS KIT,HELMET   ",0
"PARTS KIT,HINGE TAI",0
"PARTS KIT,HYDRAULIC BRAKE MASTER CYLINDER ASSEMBLY",0
"PARTS KIT,LUBRICATING OIL COOLER",0
"PARTS KIT,M68 SIGHT",0
"PARTS KIT,MIRROR ASSEMBLY,REARVIEW",0
"PARTS KIT,RESPIRATOR",0
"PARTS KIT,SEAL REPLACEMENT,MECHANICAL EQUIPMENT",0
"PARTS KIT,SEAT BELT",0
"PARTS KIT,SEAT REST",0
"PARTS KIT,SEAT,VEHICULAR",0
"PARTS KIT,SPECIALIZED",0
"PARTS KIT,SURVIVAL ",0
"PARTS KIT,TURN SIGNAL",0
"PARTS KIT,TURRET HATCH HINGE",2
"PARTS KIT,UNIVERSAL JOINT",0
"PARTS KIT,VEHICULAR",0
"PARTS KIT,VEHICULAR LIGHTING",0
"PARTS KIT,VEHICULAR WHEEL",0
"PARTS KIT,WINCH",0
"PARTS KIT,WINCH,OVE",0
"PARTS KIT,WINDSHIELD",0
"PARTS KIT,WIRE ROPE ASSEMBLY",0
PARTS WASHER       ,0
PARTS KIT AIR CONDI,0
PASSENGER MOTOR VEHICLES,3
"PATCH POCKET,UTILITY",0
PATHOGEN IDENTIFICATION DEVICE,0
PATIENT UTILITY KIT,0
PATIENT WARMING SYSTEM,0
"PAVING BREAKER SET,PORTABLE",0
PAWL,0
"PAWL,FORWARD ASSIST",0
"PCH,GEN,PURPOSE,WDL",0
PEAVY,0
"PEDAL,CONTROL",0
"PEDESTAL,ANTENNA",0
"PEDESTAL,SEAT",0
"PEELER,POTATO,HAND",0
PELICAN CASE       ,0
PEN AND PENCIL SET,0
"PEN,BALL-POINT",0
"PEN,COUNTERFEIT DETECTOR",0
"PEN,ROLLER BALL    ",0
PENCIL,0
"PENCIL,MECHANICAL",0
"PERFORATOR,PAPER,DESK",0
PERISCOPE M17      ,2
PERISCOPE M24      ,2
"PERISCOPE,ARMORED VEHICLE",2
"PERISCOPE,PORTABLE",2
"PERSISTENT SURVEILLANCE SYSTEM,GROUND",0
PERSONAL DATA ASSISTANT,0
PERSONAL TOILET ARTICLES,0
PERSONNEL IDENTIFICATION BAND,0
"PEST, DISEASE, AND FROST CONTROL EQUIP",0
"PETROLEUM PRODUCTION, DISTRIBUTION EQUIP",0
"PHONOGRAPHS, RADIOS, AND TV SETS: HOME",0
PHOTOGRAPHIC EQUIPMENT AND ACCESSORIES,0
"PHOTOGRAPHIC LABORATORY,SEMITRAILER MOUNTED",0
PHOTOGRAPHIC PROJECTION EQUIPMENT,0
"PHOTOGRAPHIC SET,PICTURE TAKING AND PROCESSING",0
"PHOTOGRAPHIC SETS, KITS, AND OUTFITS",0
PHOTOLUMINESCENT ADHESIVE TAPE,0
PIANO,0
"PICK ATTACHMENT,COMBINATION TOOL",0
"PICK,MINIATURE     ",0
PICKUP,0
"PIECE,CHEEK        ",0
PIGTAIL CABLE      ,0
PIKE POLE,0
"PILLOW,ABSORBENT,HAZARDOUS MATERIAL",0
"PILLOW,BED",0
"PILLOW,PNEUMATIC",0
PILLOWCASE,0
PILOT CHUTE,0
"PIN ASSEMBLY,AERIAL RECOVERY",0
"PIN ASSY,FIRING    ",0
"PIN,CLUTCH         ",0
"PIN,COTTER",0
"PIN,DETENT         ",0
"PIN,EJECTOR        ",0
"PIN,EXTRACTOR      ",0
"PIN,FIRING",0
"PIN,FIRING PIN RETAINER",0
"PIN,GAS BLOCK      ",0
"PIN,GROOVED,HEADED",0
"PIN,GROOVED,HEADLESS",0
"PIN,HOLDER,TOOTH   ",0
"PIN,LOCK",0
"PIN,LOCKING,COCKING LEVER PIN",0
"PIN,PIVOT          ",0
"PIN,QUICK RELEASE",0
"PIN,RETAINING",0
"PIN,SHOULDER,HEADLESS",0
"PIN,SPRING",0
"PIN,SPRING,LANYARD ",0
"PIN,STRAIGHT,HEADLESS",0
"PIN,STRAIGHT,SNIPER RIFLE",2
"PIN,TAPERED,PLAIN",0
"PIN,TENT",0
"PINION,MAIN INPUT,T",0
"PINTLE ASSEMBLY,TOWING",0
"PINTLE,CAP,SERVOCYL",0
"PINTLE,MOUNT",0
PIONEER KIT        ,0
PIPE,0
"PIPE, PLASTIC",0
"PIPE, TUBE AND RIGID TUBING",0
"PIPE,CULVERT,CORRUGATED",0
"PIPE,PLASTIC",0
"PISTOL, 40CAL, GLOCK GEN 3",1
"PISTOL,CALIBER .38 SPECIAL,AUTOMATIC",1
"PISTOL,CALIBER .45,AUTOMATIC",1
"PISTOL,ELECTRICAL IMPULSE",1
PISTOLMAN SET      ,2
"PISTON,BLEED VALVE ",0
"PISTON,VALVE,RETURN",0
PITCH HORN ASSEMBLY,0
"PITCH HORN ASSY,TAI",0
"PITCH LINK,TAIL ROT",0
"PITON,MOUNTAIN",0
"PIVOT ASSY,CYCLIC STICK",0
"PIVOT,EXTRACT.BODY ",0
PLANERS AND SHAPERS,0
"PLASMA CUTTER,PORTA",0
"PLASMA CUTTER,PORTABLE,PNEUMATIC",0
PLASTIC SHEET,0
"PLASTIC SHEET,PRESSURE SENSITIVE ADHESIVE COATED",0
PLASTICS FABRICATED MATERIALS,0
PLATE              ,0
PLATE ASSEMBLY     ,0
"PLATE ASSEMBLY,TORQ",0
"PLATE ASSY,DROOP COMPENSATOR",0
"PLATE ASSY,LOWER   ",0
"PLATE ASSY,UPPER   ",0
"PLATE CARRIER,FRONT",0
"PLATE CARRIER,REAR ",0
"PLATE SET,TRANSMISSION",0
"PLATE, SHEET, STRIP, AND FOIL; NONFERROUS",0
"PLATE,ARMOR,RADIATOR",2
"PLATE,BUTT,SHOULDER GUN STOCK",2
"PLATE,COUPLING RETAINER",0
"PLATE,EATING",0
"PLATE,END FLOOR    ",0
"PLATE,LANDING GEAR ",0
"PLATE,MARKING,BLANK",0
"PLATE,METAL",0
"PLATE,MOUNTING",0
"PLATE,OIL TANK     ",0
"PLATE,PAPER",0
"PLATE,QUILL ASSEMBLY",0
"PLATE,RECEIVER END ",0
"PLATE,RETAINING,BEARING",0
"PLATE,RETAINING,SHAFT",0
"PLATE,STEEL        ",0
"PLATE,STRUCTUAL    ",0
"PLATE,STRUCTURAL,AIRCRAFT",0
"PLATFORM KIT,GUNNER",2
PLATFORM LIFT,0
"PLATFORM,BOARDING,VEH",0
"PLATFORM,GUNNER    ",2
"PLATFORM,GUNNER STA",2
"PLATFORM,GUNNERS   ",2
"PLATFORM,OPTIC,SNIPER RIFLE",2
"PLATFORM,VEHICULAR ",0
PLATOON EARLY WARNI,0
PLATOON EARLY WARNING SYSTEM,0
"PLENUM ASSEMBLY,AIR INLET",0
"PLENUM ASSEMBLY,OVERHEAD CROSSOVER,CABIN",0
"PLENUM,AIR LINE    ",0
"PLENUM,HEATER,AIRCR",0
PLIERS,0
"PLIERS SET,RETAINING RING",0
"PLIERS,COMBINATION ",0
"PLIERS,DENTAL",0
"PLIERS,DIAGONAL CUTTING",0
"PLIERS,RETAINING RING",0
"PLIERS,SLIP JOINT",0
"PLIERS,WIRE TWISTER",0
PLOTTER,0
"PLOTTER,GRAPHICS",0
"PLOTTING BOARD,INDIRECT FIRE",0
"PLUG,EAR",0
"PLUG,RECOIL PAD    ",0
PLUG-INSPECTION    ,0
PLUMB BOB,0
PLUMBING FIXTURES AND ACCESSORIES,0
PLUNGER ASSEMBLY   ,0
"PLUNGER,BOLT CATCH ",0
"PLUNGER,SEAR       ",0
"PLUNGER,STUD       ",0
"PMB,GRIDDLE        ",0
PNEUMATIC TOOL AND COMPRESSOR OUTFIT,0
POCKET AMMUNITION  ,2
"POCKET AMMUNITION MAGAZINE,VEST SMALL ARMS PROTECTIVE BODY ARMOR COVER",2
POCKET ASSEMBLY,0
POCKET DOSIMETER   ,0
"POCKET,AMMUNITION MAGAZINE",2
"POCKET,CUTTER AND L",0
"POCKET,EXPLOSIVES  ",2
"POCKET,FLASH BANG  ",0
"POCKET,GP MBSS     ",0
"POCKET,GP MEDIUM   ",0
"POCKET,KNIFE,SURVIVAL VEST",2
"POCKET,MAGAZINE    ",2
"POCKET,MEDICAL,MODULAR",0
"POCKET,OXYGEN REGUL",0
"POCKET,OXYGEN REGULATOR",0
"POCKET,PYROTECHNIC ",0
"POCKET,RADIO,MBITR ",0
"POCKET,RADIO,SURVIVAL VEST",2
"POCKET,STROBE LIGHT",0
"POCKET,SURVIVAL VEST",2
"POCKET,SURVIVOR VEST",2
PODIUM,0
"POD-LOC,BIPOD,SNIPER RIFLE",2
"POLE SET,TENT      ",0
"POLE,ANIMAL RESTRAI",0
"POLE,SKI",0
"POLE,SOLAR TYPEI   ",0
"POLE,TENT",0
"POLISH,PLASTIC",0
"POLISHER,FLOOR,ELECTRIC",0
"POLISHER-SCRUBBER-VACUUM,FLOOR,ELECTRIC",0
"PONCHO,WET WEATHER",0
PORTABLE P A SYSTEM,0
PORTABLE RADIO     ,0
PORTABLE SINK      ,0
PORTFOLIO,0
POST LIGHT CAP     ,0
"POST,FENCE,METAL",0
"POST,FRONT SIGHT   ",0
"POT,COOKING",0
POUCH ACCESSORY    ,0
POUCH AK-M4 TRIPLE ,0
POUCH UPRIGHT KHAKI,0
POUCH UTILITY      ,0
"POUCH,200 ROUND SAW",0
"POUCH,40MM HE,DOUBLE",2
"POUCH,40MM HE,SINGLE",2
"POUCH,40MM MULTIPLE ROUND BANDOLIER",2
"POUCH,40MM PYROTECHNIC,DOUBLE",2
"POUCH,9MM MAGAZINE ",2
"POUCH,ACCESSORY    ",0
"POUCH,ADMIN MOLLE  ",0
"POUCH,ADMIN,WO,LH,K",0
"POUCH,AMMUNITION,MACHINE GUN",2
"POUCH,BANDOLEER AMMO,6 MAGAZINES",2
"POUCH,CANT,GP,1QT,G",0
"POUCH,CANTEEN      ",0
"POUCH,CANTEEN-GENERAL PURPOSE",0
"POUCH,CARRYING,GRN ",0
"POUCH,DBLGREN,40M,K",0
"POUCH,DBLM,M14AK,KH",0
"POUCH,DOUBLE MAGAZINE CARRIER",2
"POUCH,DOUBLE-SINGLE",0
"POUCH,DUMP         ",0
"POUCH,EXPLOSIVE ORDNANCE DISPOSAL TOOLS",2
"POUCH,FLARE        ",0
"POUCH,FLASH BANG GRENADE",2
"POUCH,FRAG GRENADE,SINGLE",2
"POUCH,GRENADE      ",2
"POUCH,GRENADE,HAND ",2
"POUCH,HAND GRENADE ",2
"POUCH,HUMAN REMAINS",0
"POUCH,HYDRATION    ",0
"POUCH,INDIVIDUAL FIRST AID KIT",0
"POUCH,INTEGRATED INTRA-SQUAD RADIO",0
"POUCH,LEADER SET MOLLE",0
"POUCH,LEG,MEDICAL,K",0
"POUCH,M4 THREE MAG ",0
"POUCH,M4 THREE MAGAZINE",2
"POUCH,M4 TWO MAG   ",0
"POUCH,M4 TWO MAGAZINE POUCH",2
"POUCH,M60,DT,100R,G",0
"POUCH,MAGAZINE     ",2
"POUCH,MAGAZINE,MOLLE",2
"POUCH,MECHANICS TOOLS",0
"POUCH,MECHANIC'S TOOLS",0
"POUCH,MEDICAL      ",0
"POUCH,MEDICAL AID,SOF",0
"POUCH,MEDICAL EQUIPMENT",0
"POUCH,MEDICAL,FSBE ",0
"POUCH,MEDICAL,KH   ",0
"POUCH,MEDICAL,UTILITY,UCP",0
"POUCH,MONOCULAR NIGHT VISION DEVICE",2
"POUCH,PF,SINGDWN,KH",0
"POUCH,POP FLARE,SINGLE",0
"POUCH,RADIO        ",0
"POUCH,RADIO,MOLLE  ",0
"POUCH,SAW,DET TOP  ",0
"POUCH,SF,GRENADE,KH",2
"POUCH,SG,SINGLE,KH ",0
"POUCH,SHOCK,TUBE,GN",0
"POUCH,SHOCK,TUBE,KH",0
"POUCH,SHOTGUN,BREACHER ASSAULT",2
"POUCH,SINGLE MAGAZINE",2
"POUCH,SM,M9,FLTP,GN",0
"POUCH,SMOKE GRENADE",2
"POUCH,STORAGE      ",0
"POUCH,SUSTAINMENT  ",0
"POUCH,TACTICAL HAND-HELD RADIO",2
"POUCH,TOURNIQUET   ",0
"POUCH,TR,MAG,AKM4,K",0
"POUCH,UTIL,MISC,KH ",0
"POUCH,UTILITY      ",0
POWER ADAPTERS,0
POWER AND HAND PUMPS,0
POWER CONDITIONER  ,0
"POWER CORD,UNSHIELD",0
"POWER DISTRIBUTION ILLIMINATION SYSTEM,ELECTRICAL",0
"POWER DISTRIBUTION ILLUMINATION SYSTEM,ELECTRICAL",0
POWER INVERTER,0
POWER MONITOR RADIO,0
"POWER PLANT,ELECTRIC,TRAILER MOUNTED",0
"POWER PLANT,UTILITY",0
"POWER STRIP,ELECTRICAL OUTLET",0
POWER SUPPLY,0
POWER SUPPLY ASSEMBLY,0
"POWER SUPPLY,12V   ",0
"POWER SUPPLY,UNINTERRUPTIBLE",0
"POWER UNIT,DIESEL",0
"POWER UNIT,FRONT,  ",0
"POWER,BREEZER      ",0
"PREAMPLIFIER,VIDEO ",0
PREFAB &PORTABLE BUILDINGS DEMIL D,0
PREFABRICATED AND PORTABLE BUILDINGS,0
PREFABRICATED TOWER STRUCTURES,0
"PRESS,ARBOR,HAND OPERATED",0
"PRESSURE PLATE,LANDMINE",0
PRESSURE WASHER,0
PRINTED WIRING BOARD,0
PRINTER,0
PRINTER STATION,0
"PRINTER, INK JET",0
"PRINTER, LASER",0
"PRINTER,AUTOMATIC D",0
"PRINTER,AUTOMATIC DATA PROCESSING",0
"PRINTER,BARCODE    ",0
"PRINTER,HIGH SPEED ",0
"PRINTER,SLIDE,PHOTOGRAPHIC",0
"PRINTING MACHINE,LABEL",0
"PRINTING SET,RUBBER TYPE",0
"PRINTING, DUPLICATING, BOOKBINDING EQUIP",0
"PRISM,OPTICAL INSTRUMENT,MOUNTED",0
PRISON WORN STUN DE,0
PRISON WORN STUN DEVICE PRESET REMOTE CONTROL,0
"PROBE ASSEMBLY,THERMOCOUPLE",0
"PROBE LIGHT KIT,INSPECTION",0
"PROBE LIGHT,INSPECTION",0
"PROBE SET,GENERAL,LABORATORY",0
"PROBE,BORESCOPE    ",0
"PROBE,GENERAL OPERATING",0
"PROBE,LACHRYMAL",0
"PROBE,MINE",0
"PROCESSOR GROUP,SIGNAL DATA",0
PROCESSOR KIT      ,0
"PROCESSOR,COMMUNICATION GATEWAY",0
"PROCESSOR,RADAR TARGET DATA",0
"PROCESSOR,SIGNAL DATA",0
"PROCESSOR,SURVEILLANCE DATA",0
PROGRAM LOADER,0
"PROGRAM LOADER,RADI",0
"PROGRAMMER,RECEIVER-TRANSMITTER",0
"PROJECTILE,NON-LETHAL",0
PROJECTION SCREEN,0
PROJECTOR          ,0
"PROJECTOR, COMPUTER SCREEN",0
"PROJECTOR, MOVIE",0
"PROJECTOR, PHOTOGRAPINC SLIDE",0
"PROJECTOR,MOTION PICTURE,SILENT AND SOUND",0
"PROJECTOR,MULTIMEDIA",0
"PROPELLER SHAFT WITH UNIVERSAL JOINT,VEHICULAR",0
"PROPELLER,MARINE",0
"PROPELLING UNIT,OUTBOARD",0
"PROT,GROIN,L,DAY,DE",0
"PROTECTION KIT,PERSONAL",0
"PROTECTIVE EQUIPMENT,RADIOACTIVE CONTAMINANT",0
PROTECTIVE EYEWEAR ,0
PROTECTIVE SUIT,0
"PROTECTOR,AXE",0
"PROTECTOR,CORD     ",0
"PROTECTOR,EAR      ",0
"PROTECTOR,ELECTRICAL CABLE",0
"PROTECTOR,EQUIPMENT CASE",0
"PROTECTOR,HEARING",0
"PROTRACTOR,DIGITAL ",0
"PROTRACTOR,ONE ARM",0
"PROTRACTOR,SEMICIRCULAR",0
PUBLIC ADDRESS GROUP,0
PUBLIC ADDRESS SET,0
"PULLER KIT,UNIVERSAL",0
"PULLER SET,OIL SEAL",0
"PULLER, NON-POWERED",0
"PULLER,MECHANICAL",0
PULLEY KIT         ,0
"PULLEY,FLAT",0
"PULLEY,GROOVE",0
"PULLOVER,POLAR FLEE",0
PULLY              ,0
"PUMP ASSEMBLY,FUEL ",0
"PUMP ASSEMBLY,POWER STEERING,VEHICULAR",0
"PUMP UNIT,CENTRIFUGAL",0
"PUMP UNIT,ROTARY",0
"PUMP,AXIAL PISTONS",0
"PUMP,CENTRIFUGAL",0
"PUMP,COOLING SYSTEM,ENGINE",0
"PUMP,FUEL,CAM ACTUATED",0
"PUMP,FUEL,ELECTRICAL",0
"PUMP,FUEL,METERING AND DISTRIBUTING",0
"PUMP,HYDRAULIC",0
"PUMP,HYDRAULIC RAM,HAND DRIVEN",0
"PUMP,INFLATING,MANUAL",0
"PUMP,RESERVOIR     ",0
"PUMP,ROTARY",0
"PUMP,SUBMERGED     ",0
"PUMPING UNIT,HYDRAULIC,POWER DRIVEN",0
"PUNCH AND DIE SET,KNOCKOUT",0
"PUNCH AND DIE,GROMMET INSERTING",0
"PUNCH SET,CUTTING,DOUBLE BOW",0
"PUNCH SET,DRIVE PIN",0
"PUNCH SET,KNOCKOUT,HYDRAULIC",0
"PUNCH,BLACKSMITHS",0
"PUNCH,CENTER,SOLID",0
"PUNCH,DRIVE PIN",0
"PUNCH,PAPER,HAND",0
"PUNCH,STARTER",0
PUNCHING AND SHEARING MACHINES,0
PURGE AND RECHARGE ,0
"PURGE KIT,GOGGLES  ",0
PUSH BUTTON,0
"PUSH ROD,SEAR      ",0
"PUSHER,BEARING ASSEMBLY",0
"PYROMETER,INDICATING",0
"PYROMETER,OPTICAL",0
QLS RECIEVER AND MOUNT PLATFORM,0
QLS RECIEVER PLATFORM,0
"QUADCON,FREIGHT,GENERAL PURPOSE",0
"QUADRANT,CONTROL,TAIL ROTOR",0
QUICK RELEASE ASSEMBLY,0
"QUILL ASSEMBLY,GEAR",0
"QUILL ASSEMBLY,TAIL",0
"QUILL ASSEMBLY,TAIL ROTOR",0
"QUILL ASSEMBLY,TRAN",0
"RACK ASSEMBLY,RIFLE STOWAGE",2
"RACK ASSY,PISTOL   ",2
"RACK, COMMERCIAL STORAGE",0
"RACK, OFFICE",0
"RACK,AMMUNITION STOWAGE",2
"RACK,BAR           ",0
"RACK,ELECTRICAL EQUIPMENT",0
"RACK,GUN ASSY      ",2
"RACK,STORAGE,SMALL ARMS",2
"RACK,STOWAGE,RIFLE ",2
"RACK,TALL          ",0
"RACK,WEIGHTS       ",0
"RADAR EQUIPMENT, EXCEPT AIRBORNE",2
RADAR GUN          ,2
"RADAR HAND SET,TRAFFIC",0
RADAR SET,0
RADIAC SET,0
RADIACMETER,0
"RADIATOR,ENGINE COOLANT",0
RADIO BASE STATION ,0
"RADIO NAVIGATION EQUIP, EXCEPT AIRBORNE",2
RADIO SET,0
RADIO SWITCH UNIT  ,0
RADIO TERMINAL SET,0
"RADIO, HOME/PERSONAL USE",0
"RADIO, NON-AIRBORNE",2
"RADIO, TV COMM EQUIP, EX AIR, DEMIL A",2
"RADIO, TV COMM EQUIP, EX AIR, DEMIL B",2
"RADIO, TV COMM EQUIP, EXCEPT AIRBORNE",2
"RADIO, TV COMM EQUIPMENT, AIRBORNE",2
"RADIO,GPS FRS,GMRS ",0
"RADIO,GPS HANDHELD ",0
"RADIO,GPS,HANDHELD ",0
"RADIO,PORTABLE     ",0
"RADIO,POUCH        ",0
"RAG,WIPING",0
RAIL ADAPTER SYSTEM,0
"RAIL COVER,11 RIB  ",0
"RAIL COVER,2 RIB   ",0
"RAIL COVER,4 RIB   ",0
"RAIL COVER,5 RIB   ",0
"RAIL COVER,6 RIB   ",0
"RAIL COVER,9 RIB   ",0
"RAIL INTERFACE SYSTEM II,10.3",0
RAIL MOUNT ADAPTER ,0
"RAIL,GOOSENECK     ",0
"RAIL,TUBULAR,FOOT REST",0
"RAKE,ASPHALT",0
"RAKE,FOREST FIRE",0
"RAKE,GARDEN",0
"RAKE-HOE ATTACHMENT,COMBINATION TOOL",0
"RAM,BATTERING      ",0
RAMP ASSEMBLY      ,0
"RAMP,LOADING,VEHICLE",0
"RAMP,MOBILE,CONTAINER LOADING",0
"RAMP,SHELTER DOME P",0
RANGE FINDER       ,0
"RANGE FINDER,LASER",0
"RANGE FINDER,MICROLASER",0
"RANGE FINDER-TARGET DESIGNATOR,LASER",0
"RANGE,GAS",0
RANGEFINDER        ,0
RAPPELING HARNESS  ,0
"RASP,BONE",0
"RASP,HAND",0
RATCHET            ,0
"RATCHET HEAD,SOCKET WRENCH HANDLE",0
RATCHET STRAP ASSEMBLY,0
"RATCHET STRAP,SPECIAL",0
RATCHET SUBASSEMBLY,0
"RATCHET,LOAD BINDER",0
"RATCHET,TIE DOWN STRAP",0
"RATCHET,TIE DOWN,SLING",0
"RAZOR,SAFETY",0
RCT GRIPPER ASSEMBL,0
"READER,FINGERPRINT ",0
"REAMER SET,HAND",0
"REAMER,HAND",0
REAR COVER ASSEMBLY,0
REAR SIGHT BASE SCREW,0
REAR STEP ASSY     ,0
"REBREATHING BAG,OXYGEN APPARATUS",0
